t,eyebrows_interp,pitch
6.706,2.1639890749819304,153.38677635702845
6.708,2.1458932169307903,156.58307435143155
6.71,2.1277973588796506,160.73552355934325
6.712,2.1097015008285105,166.21946987940356
6.714,2.091605642777363,171.97810692096763
6.716,2.0735097847262227,177.8911680949195
6.718,2.055413926675083,183.8845304315696
6.72,2.037318068623943,189.8873171341366
6.722,2.0192222105727953,195.80995893871847
6.724,2.001126352521655,201.54282782011367
6.726,1.9830304944705155,206.9562887892308
6.728,1.9649346364193756,211.88537953272584
6.73,1.9468387783682277,216.09909891744988
6.732,1.9287429203170878,219.3992017633745
6.734,1.907200232160969,221.8949371463069
6.736,1.8787638837948915,223.5818010769381
6.738,1.8503275354288014,224.36321264059387
6.74,1.821891187062724,224.10889182746217
6.742,1.7934548386966465,222.67799917276537
6.744,1.765018490330569,219.9217083604406
6.746,1.736582141964479,215.68146493564475
6.748,1.7081457935984012,215.55891855479524
6.75,1.6797094452323238,215.66264533754483
6.752,1.6512730968662463,215.99190520510209
6.754,1.622836748500169,216.54595807867503
6.756,1.594400400134079,217.3240638794718
6.758,1.5659640517680014,218.32548252870035
6.76,1.537527703401924,219.5494739475687
6.762,1.5090913550358465,220.99529805728503
6.764,1.4806550066697564,222.6622147790572
6.766,1.452218658303679,224.5494840340934
6.768,1.4280908475688259,226.6563657436016
6.77,1.4061173056495848,228.98211982878985
6.772,1.384143763730334,
6.774,1.362170221811093,
6.776,1.3401966798918519,
6.778,1.3182231379726108,
6.78,1.2962495960533602,
6.782,1.2742760541341192,
6.784,1.252302512214878,
6.786,1.230328970295637,
6.788,1.2083554283763862,
6.79,1.1863818864571452,
6.792,1.1644083445379043,
6.794,1.1424348026186633,
6.796,1.1204612606994124,
6.798,1.0984877187801714,
6.8,1.0765141768609303,
6.802,1.0739290542822024,
6.804,1.0713439317034732,
6.806,1.0687588091247453,
6.808,1.0661736865460174,
6.81,1.0635885639672893,
6.812,1.0610034413885603,
6.814,1.0584183188098324,
6.816,1.0558331962311043,
6.818,1.0532480736523764,
6.82,1.0506629510736472,
6.822,1.0480778284949193,
6.824,1.0454927059161914,
6.826,1.0429075833374635,
6.828,1.0403224607587342,
6.83,1.0377373381800064,
6.832,1.0351522156012785,
6.834,1.037737338180015,
6.836,1.0506629510736862,
6.838,1.0635885639673517,
6.84,1.0765141768610174,
6.842,1.089439789754683,
6.844,1.1023654026483543,
6.846,1.1152910155420197,
6.848,1.1282166284356854,
6.85,1.141142241329351,
6.852,1.1540678542230223,
6.854,1.1669934671166877,
6.856,1.1799190800103534,
6.858,1.192844692904019,
6.86,1.2057703057976903,
6.862,1.2186959186913557,
6.864,1.2316215315850214,
6.866,1.244547144478687,
6.868,1.2402386068474571,
6.87,1.2273129939537883,
6.872,1.2143873810601193,
6.874,1.2014617681664506,
6.876,1.1885361552727758,
6.878,1.175610542379107,
6.88,1.162684929485438,
6.882,1.1497593165917692,
6.884,1.1368337036980944,
6.886,1.1239080908044257,
6.888,1.1109824779107567,
6.89,1.0980568650170879,
6.892,1.085131252123413,
6.894,1.072205639229744,
6.896,1.0592800263360753,
6.898,1.0463544134424065,
6.9,1.0334288005487318,
6.902,1.0217957489444247,
6.904,1.0101626973401177,
6.906,0.9985296457358105,
6.908,0.9868965941314982,
6.91,0.9752635425271912,
6.912,0.9636304909228841,
6.914,0.951997439318577,
6.916,0.9403643877142648,
6.918,0.9287313361099576,
6.92,0.9170982845056506,
6.922,0.9054652329013435,
6.924,0.8938321812970312,
6.926,0.8821991296927242,
6.928,0.8705660780884171,
6.93,0.85893302648411,
6.932,0.8472999748797978,
6.934,0.8369594845648614,
6.936,0.8292041168286665,
6.938,0.8214487490924716,
6.94,0.8136933813562731,
6.942,0.8059380136200782,
6.944,0.7981826458838832,
6.946,0.7904272781476883,
6.948,0.78267191041149,
6.95,0.7749165426752951,
6.952,0.7671611749391001,
6.954,0.7594058072029052,
6.956,0.7516504394667067,
6.958,0.7438950717305118,
6.96,0.7361397039943169,
6.962,0.7283843362581219,
6.964,0.7206289685219236,
6.966,0.7128736007857287,
6.968,0.7068416481020141,
6.97,0.7016714029445399,
6.972,0.6965011577870632,
6.974,0.6913309126295889,
6.976,0.6861606674721147,
6.978,0.6809904223146404,
6.98,0.6758201771571637,
6.982,0.6706499319996895,
6.984,0.6654796868422151,
6.986,0.6603094416847408,
6.988,0.6551391965272642,
6.99,0.6499689513697899,
6.992,0.6447987062123156,
6.994,0.6396284610548413,
6.996,0.6344582158973646,
6.998,0.6292879707398904,
7.0,0.6241177255824161,
7.002,0.6034367449525482,
7.004,0.5827557643226804,
7.006,0.5620747836928034,
7.008,0.5413938030629355,
7.01,0.5207128224330677,
7.012,0.5000318418031998,
7.014,0.4793508611733228,
7.016,0.458669880543455,
7.018,0.43798889991358714,
7.02,0.41730791928371935,
7.022,0.3966269386538423,
7.024,0.37594595802397446,
7.026,0.3552649773941066,
7.028,0.3345839967642388,
7.03,0.3139030161343617,
7.032,0.2932220355044939,
7.034,0.2798655688477052,
7.036,0.2811581301370747,
7.038,0.28245069142644474,
7.04,0.28374325271581424,
7.042,0.28503581400518374,
7.044,0.2863283752945532,
7.046,0.2876209365839233,
7.048,0.2889134978732928,
7.05,0.2902060591626623,
7.052,0.29149862045203173,
7.054,0.29279118174140184,
7.056,0.29408374303077134,
7.058,0.2953763043201408,
7.06,0.2966688656095103,
7.062,0.2979614268988804,
7.064,0.2992539881882499,
7.066,0.30054654947761933,
7.068,0.3061476483982131,
7.07,0.31390301613442256,
7.072,0.3216583838706285,
7.074,0.32941375160683445,
7.076,0.3371691193430404,
7.078,0.34492448707924983,
7.08,0.3526798548154558,
7.082,0.3604352225516617,
7.084,0.36819059028786766,
7.086,0.37594595802407704,
7.088,0.38370132576028304,
7.09,0.391456693496489,
7.092,0.3992120612326949,
7.094,0.4069674289689043,
7.096,0.41472279670511025,
7.098,0.42247816444131625,
7.1,0.4302335321775222,
7.102,0.4082599902582683,
7.104,0.38628644833902426,
7.106,0.36431290641978015,
7.108,0.34233936450053604,
7.11,0.3203658225812822,
7.112,0.2983922806620381,
7.114,0.276418738742794,
7.116,0.2544451968235499,
7.118,0.23247165490429603,
7.12,0.21049811298505194,
7.122,0.18852457106580783,
7.124,0.16655102914656372,
7.126,0.1445774872273099,
7.128,0.12260394530806579,
7.13,0.10063040338882168,
7.132,0.07865686146957757,
7.134,0.06917807868087206,
7.136,0.08468881415327294,
7.138,0.10019954962567382,
7.14,0.1157102850980747,
7.142,0.13122102057048246,
7.144,0.14673175604288335,
7.146,0.16224249151528422,
7.148,0.1777532269876851,
7.15,0.19326396246009286,
7.152,0.20877469793249376,
7.154,0.22428543340489465,
7.156,0.2397961688772955,
7.158,0.25530690434970327,
7.16,0.27081763982210416,
7.162,0.28632837529450506,
7.164,0.30183911076690595,
7.166,0.3173498462393137,
7.168,0.3242435064492684,
7.17,0.3268286290280001,
7.172,0.3294137516067317,
7.174,0.3319988741854645,
7.176,0.33458399676419615,
7.178,0.3371691193429278,
7.18,0.33975424192165943,
7.182,0.3423393645003922,
7.184,0.3449244870791239,
7.186,0.3475096096578555,
7.188,0.35009473223658716,
7.19,0.35267985481531994,
7.192,0.35526497739405155,
7.194,0.3578500999727832,
7.196,0.36043522255151483,
7.198,0.3630203451302476,
7.2,0.3656054677089793,
7.202,0.3694831515770841,
7.204,0.3733608354451889,
7.206,0.37723851931329544,
7.208,0.38111620318140027,
7.21,0.38499388704950505,
7.212,0.3888715709176099,
7.214,0.39274925478571643,
7.216,0.3966269386538212,
7.218,0.40050462252192603,
7.22,0.4043823063900308,
7.222,0.40825999025813736,
7.224,0.4121376741262422,
7.226,0.41601535799434697,
7.228,0.4198930418624518,
7.23,0.42377072573055835,
7.232,0.4276484095986631,
7.234,0.4272175558355412,
7.236,0.4181696268099657,
7.238,0.4091216977843863,
7.24,0.40007376875881084,
7.242,0.3910258397332354,
7.244,0.38197791070765996,
7.246,0.37292998168208047,
7.248,0.36388205265650503,
7.25,0.3548341236309296,
7.252,0.34578619460535415,
7.254,0.3367382655797787,
7.256,0.3276903365541992,
7.258,0.3186424075286238,
7.26,0.30959447850304833,
7.262,0.3005465494774729,
7.264,0.29149862045189345,
7.266,0.28245069142631796,
7.268,0.27857300755822295,
7.27,0.27728044626886816,
7.272,0.2759878849795128,
7.274,0.274695323690158,
7.276,0.2734027624008032,
7.278,0.2721102011114484,
7.28,0.270817639822093,
7.282,0.2695250785327382,
7.284,0.26823251724338343,
7.286,0.26693995595402864,
7.288,0.26564739466467324,
7.29,0.26435483337531845,
7.292,0.26306227208596367,
7.294,0.2617697107966089,
7.296,0.2604771495072535,
7.298,0.2591845882178987,
7.3,0.2578920269285439,
7.302,0.261769710796645,
7.304,0.2656473946647479,
7.306,0.269525078532849,
7.308,0.2734027624009502,
7.31,0.2772804462690513,
7.312,0.2811581301371542,
7.314,0.2850358140052553,
7.316,0.28891349787335646,
7.318,0.2927911817414576,
7.32,0.29666886560956046,
7.322,0.3005465494776616,
7.324,0.30442423334576274,
7.326,0.30830191721386385,
7.328,0.31217960108196674,
7.33,0.31605728495006785,
7.332,0.31993496881816896,
7.334,0.3242435064493908,
7.336,0.32941375160685643,
7.338,0.3345839967643197,
7.34,0.339754241921783,
7.342,0.3449244870792463,
7.344,0.3500947322367119,
7.346,0.3552649773941752,
7.348,0.36043522255163846,
7.35,0.36560546770910174,
7.352,0.3707757128665673,
7.354,0.37594595802403064,
7.356,0.3811162031814939,
7.358,0.3862864483389572,
7.36,0.39145669349642276,
7.362,0.3966269386538861,
7.364,0.4017971838113493,
7.366,0.40696742896881266,
7.368,0.4129993816525275,
7.37,0.41946218809936375,
7.372,0.42592499454620003,
7.374,0.4323878009930363,
7.376,0.4388506074398755,
7.378,0.44531341388671175,
7.38,0.45177622033354803,
7.382,0.4582390267803843,
7.384,0.46470183322722347,
7.386,0.47116463967405975,
7.388,0.477627446120896,
7.39,0.4840902525677323,
7.392,0.49055305901457147,
7.394,0.49701586546140775,
7.396,0.503478671908244,
7.398,0.5099414783550803,
7.4,0.5164042848019195,
7.402,0.4931381815933053,
7.404,0.4698720783846911,
7.406,0.4466059751760769,
7.408,0.4233398719674524,
7.41,0.4000737687588382,
7.412,0.37680766555022405,
7.414,0.3535415623416098,
7.416,0.33027545913298534,
7.418,0.3070093559243712,
7.42,0.28374325271575696,
7.422,0.2604771495071428,
7.424,0.2372110462985183,
7.426,0.21394494308990408,
7.428,0.19067883988128992,
7.43,0.16741273667267575,
7.432,0.1441466334640512,
7.434,0.12044967649231758,
7.436,0.09589101199434494,
7.438,0.0713323474963723,
7.44,0.046773682998388744,
7.442,0.022215018500416087,
7.444,-0.0023436459975565427,
7.446,-0.026902310495529186,
7.448,-0.05146097499351274,
7.45,-0.07601963949148541,
7.452,-0.10057830398945805,
7.454,-0.1251369684874307,
7.456,-0.14969563298541425,
7.458,-0.17425429748338686,
7.46,-0.19881296198135953,
7.462,-0.22337162647933215,
7.464,-0.2479302909773157,
7.466,-0.2724889554752884,
7.468,-0.2780900543958736,
7.47,-0.2742123705277651,
7.472,-0.2703346866596549,
7.474,-0.2664570027915464,
7.476,-0.26257931892343794,
7.478,-0.25870163505532945,
7.48,-0.25482395118721923,
7.482,-0.25094626731911074,
7.484,-0.24706858345100224,
7.486,-0.24319089958289375,
7.488,-0.23931321571478353,
7.49,-0.23543553184667507,
7.492,-0.23155784797856657,
7.494,-0.22768016411045808,
7.496,-0.2238024802423479,
7.498,-0.2199247963742394,
7.5,-0.2160471125061309,
7.502,-0.20570662219119332,
7.504,-0.19536613187625573,
7.506,-0.18502564156131354,
7.508,-0.17468515124637596,
7.51,-0.16434466093143835,
7.512,-0.15400417061650076,
7.514,-0.14366368030155857,
7.516,-0.13332318998662102,
7.518,-0.1229826996716834,
7.52,-0.11264220935674582,
7.522,-0.10230171904180364,
7.524,-0.09196122872686605,
7.526,-0.08162073841192846,
7.528,-0.07128024809699088,
7.53,-0.06093975778204869,
7.532,-0.0505992674671111,
7.534,-0.04068963091529667,
7.536,-0.03164170188972858,
7.538,-0.02259377286415646,
7.54,-0.01354584383858836,
7.542,-0.004497914813020261,
7.544,0.0045500142125478316,
7.546,0.013597943238119949,
7.548,0.022645872263688048,
7.55,0.03169380128925615,
7.552,0.04074173031482423,
7.554,0.04978965934039636,
7.556,0.058837588365964456,
7.558,0.06788551739153253,
7.56,0.07693344641710065,
7.562,0.08598137544267276,
7.564,0.09502930446824087,
7.566,0.10407723349380896,
7.568,0.1045080872569309,
7.57,0.10063040338882805,
7.572,0.09675271952072691,
7.574,0.09287503565262578,
7.576,0.08899735178452464,
7.578,0.08511966791642178,
7.58,0.08124198404832064,
7.582,0.0773643001802195,
7.584,0.07348661631211836,
7.586,0.0696089324440155,
7.588,0.06573124857591436,
7.59,0.061853564707813224,
7.592,0.057975880839712085,
7.594,0.054098196971609225,
7.596,0.050220513103508085,
7.598,0.046342829235406946,
7.6,0.0424651453673058,
7.602,0.056683319550343114,
7.604,0.07090149373337412,
7.606,0.08511966791640513,
7.608,0.09933784209943614,
7.61,0.11355601628247344,
7.612,0.12777419046550445,
7.614,0.14199236464853546,
7.616,0.15621053883156646,
7.618,0.17042871301460377,
7.62,0.18464688719763478,
7.622,0.1988650613806658,
7.624,0.2130832355636968,
7.626,0.2273014097467341,
7.628,0.2415195839297651,
7.63,0.2557377581127961,
7.632,0.2699559322958271,
7.634,0.27814215379515494,
7.636,0.2742644699270575,
7.638,0.27038678605896005,
7.64,0.26650910219086255,
7.642,0.2626314183227634,
7.644,0.25875373445466593,
7.646,0.2548760505865684,
7.648,0.250998366718471,
7.65,0.2471206828503718,
7.652,0.24324299898227433,
7.654,0.23936531511417686,
7.656,0.2354876312460794,
7.658,0.2316099473779802,
7.66,0.22773226350988274,
7.662,0.2238545796417853,
7.664,0.21997689577368781,
7.666,0.21609921190558862,
7.668,0.2242854334049153,
7.67,0.23850360758795403,
7.672,0.25272178177099275,
7.674,0.2669399559540378,
7.676,0.2811581301370766,
7.678,0.2953763043201153,
7.68,0.309594478503154,
7.682,0.3238126526861991,
7.684,0.3380308268692378,
7.686,0.3522490010522765,
7.688,0.36646717523531525,
7.69,0.3806853494183603,
7.692,0.394903523601399,
7.694,0.40912169778443774,
7.696,0.42333987196747647,
7.698,0.4375580461505215,
7.7,0.4517762203335603,
7.702,0.45565390420165774,
7.704,0.45953158806975525,
7.706,0.4634092719378544,
7.708,0.46728695580595186,
7.71,0.47116463967404937,
7.712,0.4750423235421468,
7.714,0.478920007410246,
7.716,0.4827976912783435,
7.718,0.48667537514644094,
7.72,0.4905530590145384,
7.722,0.4944307428826376,
7.724,0.49830842675073506,
7.726,0.5021861106188326,
7.728,0.50606379448693,
7.73,0.5099414783550292,
7.732,0.5138191622231266,
7.734,0.5159734310387376,
7.736,0.5146808697493754,
7.738,0.5133883084600127,
7.74,0.5120957471706505,
7.742,0.5108031858812884,
7.744,0.5095106245919263,
7.746,0.5082180633025636,
7.748,0.5069255020132014,
7.75,0.5056329407238392,
7.752,0.5043403794344771,
7.754,0.5030478181451149,
7.756,0.5017552568557522,
7.758,0.5004626955663901,
7.76,0.49917013427702794,
7.762,0.4978775729876658,
7.764,0.49658501169830305,
7.766,0.4952924504089409,
7.768,0.5112340396444711,
7.77,0.5357927041424474,
7.772,0.5603513686404347,
7.774,0.584910033138411,
7.776,0.6094686976363873,
7.778,0.6340273621343636,
7.78,0.6585860266323509,
7.782,0.6831446911303272,
7.784,0.7077033556283036,
7.786,0.7322620201262798,
7.788,0.7568206846242671,
7.79,0.7813793491222434,
7.792,0.8059380136202198,
7.794,0.830496678118196,
7.796,0.8550553426161833,
7.798,0.8796140071141596,
7.8,0.904172671612136,
7.802,0.9248536522420001,
7.804,0.9455346328718736,
7.806,0.9662156135017377,
7.808,0.9868965941316018,
7.81,1.007577574761466,
7.812,1.0282585553913393,
7.814,1.0489395360212035,
7.816,1.0696205166510677,
7.818,1.0903014972809317,
7.82,1.1109824779108053,
7.822,1.1316634585406693,
7.824,1.1523444391705335,
7.826,1.1730254198003978,
7.828,1.193706400430271,
7.83,1.2143873810601353,
7.832,1.2350683616899993,
7.834,1.2505790971623978,
7.836,1.2557493423198671,
7.838,1.260919587477334,
7.84,1.266089832634801,
7.842,1.271260077792268,
7.844,1.2764303229497371,
7.846,1.281600568107204,
7.848,1.2867708132646711,
7.85,1.291941058422138,
7.852,1.2971113035796074,
7.854,1.3022815487370742,
7.856,1.3074517938945411,
7.858,1.312622039052008,
7.86,1.3177922842094774,
7.862,1.3229625293669443,
7.864,1.3281327745244114,
7.866,1.3333030196818783,
7.868,1.3427818024705793,
7.87,1.3544148540748897,
7.872,1.3660479056792003,
7.874,1.3776809572835107,
7.876,1.3893140088878264,
7.878,1.4009470604921368,
7.88,1.4125801120964472,
7.882,1.4242131637007578,
7.884,1.4358462153050733,
7.886,1.4474792669093837,
7.888,1.4591123185136943,
7.89,1.4707453701180047,
7.892,1.4823784217223204,
7.894,1.4940114733266308,
7.896,1.5056445249309411,
7.898,1.5172775765352515,
7.9,1.5289106281395672,
7.902,1.514692453956525,
7.904,1.5004742797734825,
7.906,1.4862561055904402,
7.908,1.4720379314073915,
7.91,1.457819757224349,
7.912,1.4436015830413067,
7.914,1.4293834088582642,
7.916,1.4151652346752155,
7.918,1.4009470604921732,
7.92,1.3867288863091307,
7.922,1.3725107121260884,
7.924,1.3582925379430397,
7.926,1.3440743637599972,
7.928,1.329856189576955,
7.93,1.3156380153939125,
7.932,1.3014198412108637,
7.934,1.2828931293965995,
7.936,1.2557493423198915,
7.938,1.2286055552431836,
7.94,1.2014617681664634,
7.942,1.1743179810897555,
7.944,1.1471741940130475,
7.946,1.1200304069363396,
7.948,1.0928866198596194,
7.95,1.0657428327829115,
7.952,1.0385990457062035,
7.954,1.0114552586294956,
7.956,0.9843114715527755,
7.958,0.9571676844760675,
7.96,0.9300238973993595,
7.962,0.9028801103226516,
7.964,0.8757363232459314,
7.966,0.8485925361692235,
7.968,0.81800191898754,
7.97,0.7856878867533688,
7.972,0.7533738545191832,
7.974,0.7210598222850119,
7.976,0.6887457900508407,
